"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","ExternalVariableMin","ExternalVariableMax","Value"
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0.0111812243994243
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0.00050547598989048
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0.000582029829028738
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0.00416775201875488
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0.00998959417273673
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0.00101317122593718
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0.0086436170212766
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0.0151111111111111
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0.017625712804562
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0.0125
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0.00129954515919428
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0.000188430374976446
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0.00264550264550265
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",1,1,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",1,1,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",1,1,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",1,1,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",1,1,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",1,1,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0.00735294117647059
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0.000998601957259836
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0.0029868578255675
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0.000918273645546373
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0.001585414189457
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0.00521172638436482
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0.00398936170212766
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0.00533333333333333
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0.0031104199066874
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2,2,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2,2,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2,2,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2,2,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2,2,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2,2,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0.0018915969443434
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.0039940956846401
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0.00936524453694069
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0.000704009794918886
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.000965872504829363
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0.0112019376324553
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0.00215982721382289
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.0199335548172757
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.001585414189457
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0.00586319218241042
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0.00332446808510638
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.00622222222222222
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0.00933125972006221
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0.00264550264550265
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",3,3,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",3,3,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",3,3,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",3,3,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",3,3,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",3,3,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0.00238322211630124
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0.0152219639101074
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0.00261162594776748
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",4,4,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0.00551470588235294
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",4,4,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",4,4,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",4,4,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",4,4,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",4,4,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",4,4,0
