"StratumID","StateClassID","StateAttributeTypeID","AgeMin","AgeMax","Value"
"Dry","Forest:All","Initial Conditions: Litter",87,87,0.191526
"Dry","Forest:All","Initial Conditions: Litter",88,88,0.191126
"Dry","Forest:All","Initial Conditions: Litter",89,89,0.190786
"Dry","Forest:All","Initial Conditions: Litter",90,90,0.190388
"Dry","Forest:All","Initial Conditions: Litter",91,91,0.190228
"Dry","Forest:All","Initial Conditions: Litter",92,92,0.189986
"Dry","Forest:All","Initial Conditions: Litter",93,93,0.189762
"Dry","Forest:All","Initial Conditions: Litter",94,94,0.1895
"Dry","Forest:All","Initial Conditions: Litter",95,95,0.189361
"Dry","Forest:All","Initial Conditions: Litter",96,96,0.189157
"Dry","Forest:All","Initial Conditions: Litter",97,97,0.189023
"Dry","Forest:All","Initial Conditions: Litter",98,98,0.18892
"Dry","Forest:All","Initial Conditions: Litter",99,99,0.188744
"Dry","Forest:All","Initial Conditions: Litter",100,100,0.188691
"Dry","Forest:All","Initial Conditions: Litter",101,101,0.188625
"Dry","Forest:All","Initial Conditions: Litter",102,102,0.188624
"Dry","Forest:All","Initial Conditions: Litter",103,103,0.188521
"Dry","Forest:All","Initial Conditions: Litter",104,104,0.188492
"Dry","Forest:All","Initial Conditions: Litter",105,105,0.188369
"Dry","Forest:All","Initial Conditions: Litter",106,106,0.18834
"Dry","Forest:All","Initial Conditions: Litter",107,107,0.188344
"Dry","Forest:All","Initial Conditions: Litter",108,108,0.188278
"Dry","Forest:All","Initial Conditions: Litter",109,109,0.188294
"Dry","Forest:All","Initial Conditions: Litter",110,,0.188212
"Dry","Forest:All","Initial Conditions: Soil",1,1,6.166858
"Dry","Forest:All","Initial Conditions: Soil",2,2,6.298814
"Dry","Forest:All","Initial Conditions: Soil",3,3,6.299179
"Dry","Forest:All","Initial Conditions: Soil",4,4,6.299891
"Dry","Forest:All","Initial Conditions: Soil",5,5,6.303387
"Dry","Forest:All","Initial Conditions: Soil",6,6,6.306368
"Dry","Forest:All","Initial Conditions: Soil",7,7,6.309455
"Dry","Forest:All","Initial Conditions: Soil",8,8,6.312479
"Dry","Forest:All","Initial Conditions: Soil",9,9,6.315471
"Dry","Forest:All","Initial Conditions: Soil",10,10,6.318373
"Dry","Forest:All","Initial Conditions: Soil",11,11,6.310963
"Dry","Forest:All","Initial Conditions: Soil",12,12,6.303447
"Dry","Forest:All","Initial Conditions: Soil",13,13,6.296692
"Dry","Forest:All","Initial Conditions: Soil",14,14,6.290782
"Dry","Forest:All","Initial Conditions: Soil",15,15,6.285851
"Dry","Forest:All","Initial Conditions: Soil",16,16,6.282074
"Dry","Forest:All","Initial Conditions: Soil",17,17,6.279386
"Dry","Forest:All","Initial Conditions: Soil",18,18,6.277952
"Dry","Forest:All","Initial Conditions: Soil",19,19,6.277824
"Dry","Forest:All","Initial Conditions: Soil",20,20,6.278835
"Dry","Forest:All","Initial Conditions: Soil",21,21,6.281182
"Dry","Forest:All","Initial Conditions: Soil",22,22,6.284864
"Dry","Forest:All","Initial Conditions: Soil",23,23,6.289881
"Dry","Forest:All","Initial Conditions: Soil",24,24,6.296161
"Dry","Forest:All","Initial Conditions: Soil",25,25,6.303744
"Dry","Forest:All","Initial Conditions: Soil",26,26,6.312578
"Dry","Forest:All","Initial Conditions: Soil",27,27,6.322573
"Dry","Forest:All","Initial Conditions: Soil",28,28,6.333629
"Dry","Forest:All","Initial Conditions: Soil",29,29,6.345602
"Dry","Forest:All","Initial Conditions: Soil",30,30,6.358505
"Dry","Forest:All","Initial Conditions: Soil",31,31,6.372295
"Dry","Forest:All","Initial Conditions: Soil",32,32,6.38686
"Dry","Forest:All","Initial Conditions: Soil",33,33,6.402142
"Dry","Forest:All","Initial Conditions: Soil",34,34,6.417953
"Dry","Forest:All","Initial Conditions: Soil",35,35,6.434196
"Dry","Forest:All","Initial Conditions: Soil",36,36,6.450898
"Dry","Forest:All","Initial Conditions: Soil",37,37,6.467825
"Dry","Forest:All","Initial Conditions: Soil",38,38,6.48479
"Dry","Forest:All","Initial Conditions: Soil",39,39,6.501721
"Dry","Forest:All","Initial Conditions: Soil",40,40,6.518601
"Dry","Forest:All","Initial Conditions: Soil",41,41,6.535326
"Dry","Forest:All","Initial Conditions: Soil",42,42,6.551858
"Dry","Forest:All","Initial Conditions: Soil",43,43,6.568134
"Dry","Forest:All","Initial Conditions: Soil",44,44,6.584058
"Dry","Forest:All","Initial Conditions: Soil",45,45,6.599793
"Dry","Forest:All","Initial Conditions: Soil",46,46,6.615152
"Dry","Forest:All","Initial Conditions: Soil",47,47,6.630176
"Dry","Forest:All","Initial Conditions: Soil",48,48,6.644831
"Dry","Forest:All","Initial Conditions: Soil",49,49,6.659043
"Dry","Forest:All","Initial Conditions: Soil",50,50,6.672672
"Dry","Forest:All","Initial Conditions: Soil",51,51,6.685832
"Dry","Forest:All","Initial Conditions: Soil",52,52,6.698415
"Dry","Forest:All","Initial Conditions: Soil",53,53,6.710416
"Dry","Forest:All","Initial Conditions: Soil",54,54,6.721814
"Dry","Forest:All","Initial Conditions: Soil",55,55,6.732627
"Dry","Forest:All","Initial Conditions: Soil",56,56,6.743007
"Dry","Forest:All","Initial Conditions: Soil",57,57,6.752766
"Dry","Forest:All","Initial Conditions: Soil",58,58,6.761816
"Dry","Forest:All","Initial Conditions: Soil",59,59,6.770354
"Dry","Forest:All","Initial Conditions: Soil",60,60,6.778365
"Dry","Forest:All","Initial Conditions: Soil",61,61,6.786122
"Dry","Forest:All","Initial Conditions: Soil",62,62,6.793565
"Dry","Forest:All","Initial Conditions: Soil",63,63,6.800792
"Dry","Forest:All","Initial Conditions: Soil",64,64,6.807656
"Dry","Forest:All","Initial Conditions: Soil",65,65,6.814186
"Dry","Forest:All","Initial Conditions: Soil",66,66,6.820336
"Dry","Forest:All","Initial Conditions: Soil",67,67,6.826121
"Dry","Forest:All","Initial Conditions: Soil",68,68,6.831627
"Dry","Forest:All","Initial Conditions: Soil",69,69,6.836921
"Dry","Forest:All","Initial Conditions: Soil",70,70,6.841853
"Dry","Forest:All","Initial Conditions: Soil",71,71,6.846529
"Dry","Forest:All","Initial Conditions: Soil",72,72,6.850983
"Dry","Forest:All","Initial Conditions: Soil",73,73,6.855153
"Dry","Forest:All","Initial Conditions: Soil",74,74,6.859203
"Dry","Forest:All","Initial Conditions: Soil",75,75,6.862985
"Dry","Forest:All","Initial Conditions: Soil",76,76,6.866488
"Dry","Forest:All","Initial Conditions: Soil",77,77,6.869696
"Dry","Forest:All","Initial Conditions: Soil",78,78,6.872526
"Dry","Forest:All","Initial Conditions: Soil",79,79,6.875025
"Dry","Forest:All","Initial Conditions: Soil",80,80,6.877149
"Dry","Forest:All","Initial Conditions: Soil",81,81,6.879042
"Dry","Forest:All","Initial Conditions: Soil",82,82,6.880681
"Dry","Forest:All","Initial Conditions: Soil",83,83,6.882103
"Dry","Forest:All","Initial Conditions: Soil",84,84,6.883286
"Dry","Forest:All","Initial Conditions: Soil",85,85,6.884248
"Dry","Forest:All","Initial Conditions: Soil",86,86,6.884977
"Dry","Forest:All","Initial Conditions: Soil",87,87,6.885521
"Dry","Forest:All","Initial Conditions: Soil",88,88,6.885978
"Dry","Forest:All","Initial Conditions: Soil",89,89,6.886292
"Dry","Forest:All","Initial Conditions: Soil",90,90,6.886448
"Dry","Forest:All","Initial Conditions: Soil",91,91,6.886591
"Dry","Forest:All","Initial Conditions: Soil",92,92,6.886592
"Dry","Forest:All","Initial Conditions: Soil",93,93,6.886479
"Dry","Forest:All","Initial Conditions: Soil",94,94,6.886372
"Dry","Forest:All","Initial Conditions: Soil",95,95,6.886366
"Dry","Forest:All","Initial Conditions: Soil",96,96,6.886384
"Dry","Forest:All","Initial Conditions: Soil",97,97,6.886406
"Dry","Forest:All","Initial Conditions: Soil",98,98,6.886486
"Dry","Forest:All","Initial Conditions: Soil",99,99,6.88651
"Dry","Forest:All","Initial Conditions: Soil",100,100,6.886475
"Dry","Forest:All","Initial Conditions: Soil",101,101,6.886301
"Dry","Forest:All","Initial Conditions: Soil",102,102,6.886051
"Dry","Forest:All","Initial Conditions: Soil",103,103,6.885635
"Dry","Forest:All","Initial Conditions: Soil",104,104,6.885087
"Dry","Forest:All","Initial Conditions: Soil",105,105,6.884354
"Dry","Forest:All","Initial Conditions: Soil",106,106,6.883627
"Dry","Forest:All","Initial Conditions: Soil",107,107,6.882798
"Dry","Forest:All","Initial Conditions: Soil",108,108,6.882001
"Dry","Forest:All","Initial Conditions: Soil",109,109,6.88131
"Dry","Forest:All","Initial Conditions: Soil",110,,6.880748
"Dry","Forest:All","NPP",1,1,0.283043
"Dry","Forest:All","NPP",2,2,0.335919
"Dry","Forest:All","NPP",3,3,0.301699
"Dry","Forest:All","NPP",4,4,0.292471
"Dry","Forest:All","NPP",5,5,0.291518
"Dry","Forest:All","NPP",6,6,0.291484
"Dry","Forest:All","NPP",7,7,0.292733
"Dry","Forest:All","NPP",8,8,0.292621
"Dry","Forest:All","NPP",9,9,0.292196
"Dry","Forest:All","NPP",10,10,0.292434
"Dry","Forest:All","NPP",11,11,0.291528
"Dry","Forest:All","NPP",12,12,0.291847
"Dry","Forest:All","NPP",13,13,0.291676
"Dry","Forest:All","NPP",14,14,0.291453
"Dry","Forest:All","NPP",15,15,0.291268
"Dry","Forest:All","NPP",16,16,0.290749
"Dry","Forest:All","NPP",17,17,0.291327
"Dry","Forest:All","NPP",18,18,0.291161
"Dry","Forest:All","NPP",19,19,0.290377
"Dry","Forest:All","NPP",20,20,0.290432
"Dry","Forest:All","NPP",21,21,0.290606
"Dry","Forest:All","NPP",22,22,0.290687
"Dry","Forest:All","NPP",23,23,0.290349
"Dry","Forest:All","NPP",24,24,0.2906
"Dry","Forest:All","NPP",25,25,0.290181
"Dry","Forest:All","NPP",26,26,0.290522
"Dry","Forest:All","NPP",27,27,0.289657
"Dry","Forest:All","NPP",28,28,0.289808
"Dry","Forest:All","NPP",29,29,0.290191
"Dry","Forest:All","NPP",30,30,0.289819
"Dry","Forest:All","NPP",31,31,0.290147
"Dry","Forest:All","NPP",32,32,0.290235
"Dry","Forest:All","NPP",33,33,0.290495
"Dry","Forest:All","NPP",34,34,0.290143
"Dry","Forest:All","NPP",35,35,0.290278
"Dry","Forest:All","NPP",36,36,0.290334
"Dry","Forest:All","NPP",37,37,0.289795
"Dry","Forest:All","NPP",38,38,0.289926
"Dry","Forest:All","NPP",39,39,0.290114
"Dry","Forest:All","NPP",40,40,0.290185
"Dry","Forest:All","NPP",41,41,0.290533
"Dry","Forest:All","NPP",42,42,0.289447
"Dry","Forest:All","NPP",43,43,0.28989
"Dry","Forest:All","NPP",44,44,0.290098
"Dry","Forest:All","NPP",45,45,0.289764
"Dry","Forest:All","NPP",46,46,0.29036
"Dry","Forest:All","NPP",47,47,0.289934
"Dry","Forest:All","NPP",48,48,0.289997
"Dry","Forest:All","NPP",49,49,0.290314
"Dry","Forest:All","NPP",50,50,0.290129
"Dry","Forest:All","NPP",51,51,0.289561
"Dry","Forest:All","NPP",52,52,0.289684
"Dry","Forest:All","NPP",53,53,0.290165
"Dry","Forest:All","NPP",54,54,0.290014
"Dry","Forest:All","NPP",55,55,0.28942
"Dry","Forest:All","NPP",56,56,0.290265
"Dry","Forest:All","NPP",57,57,0.289247
"Dry","Forest:All","NPP",58,58,0.289755
"Dry","Forest:All","NPP",59,59,0.290081
"Dry","Forest:All","NPP",60,60,0.289669
"Dry","Forest:All","NPP",61,61,0.289779
"Dry","Forest:All","NPP",62,62,0.290126
"Dry","Forest:All","NPP",63,63,0.289491
"Dry","Forest:All","NPP",64,64,0.290071
"Dry","Forest:All","NPP",65,65,0.289757
"Dry","Forest:All","NPP",66,66,0.290128
"Dry","Forest:All","NPP",67,67,0.290127
"Dry","Forest:All","NPP",68,68,0.289867
"Dry","Forest:All","NPP",69,69,0.289665
"Dry","Forest:All","NPP",70,70,0.289712
"Dry","Forest:All","NPP",71,71,0.289663
"Dry","Forest:All","NPP",72,72,0.290194
"Dry","Forest:All","NPP",73,73,0.290421
"Dry","Forest:All","NPP",74,74,0.289844
"Dry","Forest:All","NPP",75,75,0.289876
"Dry","Forest:All","NPP",76,76,0.290149
"Dry","Forest:All","NPP",77,77,0.289734
"Dry","Forest:All","NPP",78,78,0.290362
"Dry","Forest:All","NPP",79,79,0.289618
"Dry","Forest:All","NPP",80,80,0.289986
"Dry","Forest:All","NPP",81,81,0.289644
"Dry","Forest:All","NPP",82,82,0.290088
"Dry","Forest:All","NPP",83,83,0.290206
"Dry","Forest:All","NPP",84,84,0.289581
"Dry","Forest:All","NPP",85,85,0.289911
"Dry","Forest:All","NPP",86,86,0.289807
"Dry","Forest:All","NPP",87,87,0.289977
"Dry","Forest:All","NPP",88,88,0.289859
"Dry","Forest:All","NPP",89,89,0.289673
"Dry","Forest:All","NPP",90,90,0.289865
"Dry","Forest:All","NPP",91,91,0.289418
"Dry","Forest:All","NPP",92,92,0.290099
"Dry","Forest:All","NPP",93,93,0.2899
"Dry","Forest:All","NPP",94,94,0.290021
"Dry","Forest:All","NPP",95,95,0.289718
"Dry","Forest:All","NPP",96,96,0.289824
"Dry","Forest:All","NPP",97,97,0.289814
"Dry","Forest:All","NPP",98,98,0.290174
"Dry","Forest:All","NPP",99,99,0.289612
"Dry","Forest:All","NPP",100,100,0.290046
"Dry","Forest:All","NPP",101,101,0.289865
"Dry","Forest:All","NPP",102,102,0.290434
"Dry","Forest:All","NPP",103,103,0.289366
"Dry","Forest:All","NPP",104,104,0.290102
"Dry","Forest:All","NPP",105,105,0.289883
"Dry","Forest:All","NPP",106,106,0.289997
"Dry","Forest:All","NPP",107,107,0.290069
"Dry","Forest:All","NPP",108,108,0.289664
"Dry","Forest:All","NPP",109,109,0.289831
"Dry","Forest:All","NPP",110,,0.289576
"Dry","Grassland:All","Initial Conditions: Living Biomass",1,1,0.053444
"Dry","Grassland:All","Initial Conditions: Living Biomass",2,2,0.115905
"Dry","Grassland:All","Initial Conditions: Living Biomass",3,3,0.150493
"Dry","Grassland:All","Initial Conditions: Living Biomass",4,4,0.173612
"Dry","Grassland:All","Initial Conditions: Living Biomass",5,5,0.191516
"Dry","Grassland:All","Initial Conditions: Living Biomass",6,6,0.203623
"Dry","Grassland:All","Initial Conditions: Living Biomass",7,7,0.210896
"Dry","Grassland:All","Initial Conditions: Living Biomass",8,8,0.215212
"Dry","Grassland:All","Initial Conditions: Living Biomass",9,9,0.217553
"Dry","Grassland:All","Initial Conditions: Living Biomass",10,10,0.219331
"Dry","Grassland:All","Initial Conditions: Living Biomass",11,11,0.220572
"Dry","Grassland:All","Initial Conditions: Living Biomass",12,12,0.221355
"Dry","Grassland:All","Initial Conditions: Living Biomass",13,13,0.222179
"Dry","Grassland:All","Initial Conditions: Living Biomass",14,14,0.223034
"Dry","Grassland:All","Initial Conditions: Living Biomass",15,15,0.223363
"Dry","Grassland:All","Initial Conditions: Living Biomass",16,16,0.22399
"Dry","Grassland:All","Initial Conditions: Living Biomass",17,17,0.224484
"Dry","Grassland:All","Initial Conditions: Living Biomass",18,18,0.224869
"Dry","Grassland:All","Initial Conditions: Living Biomass",19,19,0.225347
"Dry","Grassland:All","Initial Conditions: Living Biomass",20,20,0.225601
"Dry","Grassland:All","Initial Conditions: Living Biomass",21,21,0.225704
"Dry","Grassland:All","Initial Conditions: Living Biomass",22,22,0.226075
"Dry","Grassland:All","Initial Conditions: Living Biomass",23,23,0.226268
"Dry","Grassland:All","Initial Conditions: Living Biomass",24,24,0.226258
"Dry","Grassland:All","Initial Conditions: Living Biomass",25,25,0.226608
"Dry","Grassland:All","Initial Conditions: Living Biomass",26,26,0.226829
"Dry","Grassland:All","Initial Conditions: Living Biomass",27,27,0.227076
"Dry","Grassland:All","Initial Conditions: Living Biomass",28,28,0.227193
"Dry","Grassland:All","Initial Conditions: Living Biomass",29,29,0.227203
"Dry","Grassland:All","Initial Conditions: Living Biomass",30,30,0.227386
"Dry","Grassland:All","Initial Conditions: Living Biomass",31,31,0.227491
"Dry","Grassland:All","Initial Conditions: Living Biomass",32,32,0.227795
"Dry","Grassland:All","Initial Conditions: Living Biomass",33,33,0.228074
"Dry","Grassland:All","Initial Conditions: Living Biomass",34,34,0.228056
"Dry","Grassland:All","Initial Conditions: Living Biomass",35,35,0.228206
"Dry","Grassland:All","Initial Conditions: Living Biomass",36,36,0.228241
"Dry","Grassland:All","Initial Conditions: Living Biomass",37,37,0.228242
"Dry","Grassland:All","Initial Conditions: Living Biomass",38,38,0.228308
"Dry","Grassland:All","Initial Conditions: Living Biomass",39,39,0.228526
"Dry","Grassland:All","Initial Conditions: Living Biomass",40,40,0.22876
"Dry","Grassland:All","Initial Conditions: Living Biomass",41,41,0.228674
"Dry","Grassland:All","Initial Conditions: Living Biomass",42,42,0.2286
"Dry","Grassland:All","Initial Conditions: Living Biomass",43,43,0.228732
"Dry","Grassland:All","Initial Conditions: Living Biomass",44,44,0.228928
"Dry","Grassland:All","Initial Conditions: Living Biomass",45,45,0.228767
"Dry","Grassland:All","Initial Conditions: Living Biomass",46,46,0.229098
"Dry","Grassland:All","Initial Conditions: Living Biomass",47,47,0.228928
"Dry","Grassland:All","Initial Conditions: Living Biomass",48,48,0.22888
"Dry","Grassland:All","Initial Conditions: Living Biomass",49,49,0.229173
"Dry","Grassland:All","Initial Conditions: Living Biomass",50,50,0.229011
"Dry","Grassland:All","Initial Conditions: Living Biomass",51,51,0.229315
"Dry","Grassland:All","Initial Conditions: Living Biomass",52,52,0.229296
"Dry","Grassland:All","Initial Conditions: Living Biomass",53,53,0.229262
"Dry","Grassland:All","Initial Conditions: Living Biomass",54,54,0.229421
"Dry","Grassland:All","Initial Conditions: Living Biomass",55,55,0.229385
"Dry","Grassland:All","Initial Conditions: Living Biomass",56,56,0.229299
"Dry","Grassland:All","Initial Conditions: Living Biomass",57,57,0.229462
"Dry","Grassland:All","Initial Conditions: Living Biomass",58,58,0.229427
"Dry","Grassland:All","Initial Conditions: Living Biomass",59,59,0.229757
"Dry","Grassland:All","Initial Conditions: Living Biomass",60,60,0.229597
"Dry","Grassland:All","Initial Conditions: Living Biomass",61,61,0.229671
"Dry","Grassland:All","Initial Conditions: Living Biomass",62,62,0.229775
"Dry","Grassland:All","Initial Conditions: Living Biomass",63,63,0.229568
"Dry","Grassland:All","Initial Conditions: Living Biomass",64,64,0.229518
"Dry","Grassland:All","Initial Conditions: Living Biomass",65,65,0.229722
"Dry","Grassland:All","Initial Conditions: Living Biomass",66,66,0.22971
"Dry","Grassland:All","Initial Conditions: Living Biomass",67,67,0.229634
"Dry","Grassland:All","Initial Conditions: Living Biomass",68,68,0.229727
"Dry","Grassland:All","Initial Conditions: Living Biomass",69,69,0.229825
"Dry","Grassland:All","Initial Conditions: Living Biomass",70,70,0.229888
"Dry","Grassland:All","Initial Conditions: Living Biomass",71,71,0.229767
"Dry","Grassland:All","Initial Conditions: Living Biomass",72,72,0.229816
"Dry","Grassland:All","Initial Conditions: Living Biomass",73,73,0.23002
"Dry","Grassland:All","Initial Conditions: Living Biomass",74,74,0.229952
"Dry","Grassland:All","Initial Conditions: Living Biomass",75,75,0.229722
"Dry","Grassland:All","Initial Conditions: Living Biomass",76,76,0.229896
"Dry","Grassland:All","Initial Conditions: Living Biomass",77,77,0.230071
"Dry","Grassland:All","Initial Conditions: Living Biomass",78,78,0.229878
"Dry","Grassland:All","Initial Conditions: Living Biomass",79,79,0.229951
"Dry","Grassland:All","Initial Conditions: Living Biomass",80,80,0.230187
"Dry","Grassland:All","Initial Conditions: Living Biomass",81,81,0.229955
"Dry","Grassland:All","Initial Conditions: Living Biomass",82,82,0.230008
"Dry","Grassland:All","Initial Conditions: Living Biomass",83,83,0.230033
"Dry","Grassland:All","Initial Conditions: Living Biomass",84,84,0.229818
"Dry","Grassland:All","Initial Conditions: Living Biomass",85,85,0.230024
"Dry","Grassland:All","Initial Conditions: Living Biomass",86,86,0.230138
"Dry","Grassland:All","Initial Conditions: Living Biomass",87,87,0.230164
"Dry","Grassland:All","Initial Conditions: Living Biomass",88,88,0.230144
"Dry","Grassland:All","Initial Conditions: Living Biomass",89,89,0.230084
"Dry","Grassland:All","Initial Conditions: Living Biomass",90,90,0.230077
"Dry","Grassland:All","Initial Conditions: Living Biomass",91,91,0.230171
"Dry","Grassland:All","Initial Conditions: Living Biomass",92,92,0.230356
"Dry","Grassland:All","Initial Conditions: Living Biomass",93,93,0.230267
"Dry","Grassland:All","Initial Conditions: Living Biomass",94,94,0.230132
"Dry","Grassland:All","Initial Conditions: Living Biomass",95,95,0.230088
"Dry","Grassland:All","Initial Conditions: Living Biomass",96,96,0.230086
"Dry","Grassland:All","Initial Conditions: Living Biomass",97,97,0.230158
"Dry","Grassland:All","Initial Conditions: Living Biomass",98,98,0.230183
"Dry","Grassland:All","Initial Conditions: Living Biomass",99,99,0.230364
"Dry","Grassland:All","Initial Conditions: Living Biomass",100,100,0.230283
"Dry","Grassland:All","Initial Conditions: Living Biomass",101,101,0.230245
"Dry","Grassland:All","Initial Conditions: Living Biomass",102,102,0.230218
"Dry","Grassland:All","Initial Conditions: Living Biomass",103,103,0.230117
"Dry","Grassland:All","Initial Conditions: Living Biomass",104,104,0.23018
"Dry","Grassland:All","Initial Conditions: Living Biomass",105,105,0.230208
"Dry","Grassland:All","Initial Conditions: Living Biomass",106,106,0.230324
"Dry","Grassland:All","Initial Conditions: Living Biomass",107,107,0.230246
"Dry","Grassland:All","Initial Conditions: Living Biomass",108,108,0.230252
"Dry","Grassland:All","Initial Conditions: Living Biomass",109,109,0.230324
"Dry","Grassland:All","Initial Conditions: Living Biomass",110,,0.230214
"Dry","Grassland:All","Initial Conditions: Litter",1,1,0.031873
"Dry","Grassland:All","Initial Conditions: Litter",2,2,0.016658
"Dry","Grassland:All","Initial Conditions: Litter",3,3,0.020536
"Dry","Grassland:All","Initial Conditions: Litter",4,4,0.026852
"Dry","Grassland:All","Initial Conditions: Litter",5,5,0.032286
"Dry","Grassland:All","Initial Conditions: Litter",6,6,0.036936
"Dry","Grassland:All","Initial Conditions: Litter",7,7,0.04014
"Dry","Grassland:All","Initial Conditions: Litter",8,8,0.042103
"Dry","Grassland:All","Initial Conditions: Litter",9,9,0.043186
"Dry","Grassland:All","Initial Conditions: Litter",10,10,0.043677
"Dry","Grassland:All","Initial Conditions: Litter",11,11,0.044008
"Dry","Grassland:All","Initial Conditions: Litter",12,12,0.044348
"Dry","Grassland:All","Initial Conditions: Litter",13,13,0.044599
"Dry","Grassland:All","Initial Conditions: Litter",14,14,0.044816
"Dry","Grassland:All","Initial Conditions: Litter",15,15,0.04486
"Dry","Grassland:All","Initial Conditions: Litter",16,16,0.044956
"Dry","Grassland:All","Initial Conditions: Litter",17,17,0.045077
"Dry","Grassland:All","Initial Conditions: Litter",18,18,0.045198
"Dry","Grassland:All","Initial Conditions: Litter",19,19,0.045247
"Dry","Grassland:All","Initial Conditions: Litter",20,20,0.045311
"Dry","Grassland:All","Initial Conditions: Litter",21,21,0.045404
"Dry","Grassland:All","Initial Conditions: Litter",22,22,0.04541
"Dry","Grassland:All","Initial Conditions: Litter",23,23,0.045462
"Dry","Grassland:All","Initial Conditions: Litter",24,24,0.045541
"Dry","Grassland:All","Initial Conditions: Litter",25,25,0.045536
"Dry","Grassland:All","Initial Conditions: Litter",26,26,0.045555
"Dry","Grassland:All","Initial Conditions: Litter",27,27,0.045575
"Dry","Grassland:All","Initial Conditions: Litter",28,28,0.045621
"Dry","Grassland:All","Initial Conditions: Litter",29,29,0.045658
"Dry","Grassland:All","Initial Conditions: Litter",30,30,0.045668
"Dry","Grassland:All","Initial Conditions: Litter",31,31,0.045688
"Dry","Grassland:All","Initial Conditions: Litter",32,32,0.045693
"Dry","Grassland:All","Initial Conditions: Litter",33,33,0.045725
"Dry","Grassland:All","Initial Conditions: Litter",34,34,0.045766
"Dry","Grassland:All","Initial Conditions: Litter",35,35,0.04574
"Dry","Grassland:All","Initial Conditions: Litter",36,36,0.045743
"Dry","Grassland:All","Initial Conditions: Litter",37,37,0.04577
"Dry","Grassland:All","Initial Conditions: Litter",38,38,0.045749
"Dry","Grassland:All","Initial Conditions: Litter",39,39,0.045775
"Dry","Grassland:All","Initial Conditions: Litter",40,40,0.045819
"Dry","Grassland:All","Initial Conditions: Litter",41,41,0.045825
"Dry","Grassland:All","Initial Conditions: Litter",42,42,0.045865
"Dry","Grassland:All","Initial Conditions: Litter",43,43,0.045845
"Dry","Grassland:All","Initial Conditions: Litter",44,44,0.045827
"Dry","Grassland:All","Initial Conditions: Litter",45,45,0.045849
"Dry","Grassland:All","Initial Conditions: Litter",46,46,0.045861
"Dry","Grassland:All","Initial Conditions: Litter",47,47,0.045856
"Dry","Grassland:All","Initial Conditions: Litter",48,48,0.045859
"Dry","Grassland:All","Initial Conditions: Litter",49,49,0.045833
"Dry","Grassland:All","Initial Conditions: Litter",50,50,0.04589
"Dry","Grassland:All","Initial Conditions: Litter",51,51,0.045913
"Dry","Grassland:All","Initial Conditions: Litter",52,52,0.045906
"Dry","Grassland:All","Initial Conditions: Litter",53,53,0.045928
"Dry","Grassland:All","Initial Conditions: Litter",54,54,0.045923
"Dry","Grassland:All","Initial Conditions: Litter",55,55,0.045891
"Dry","Grassland:All","Initial Conditions: Litter",56,56,0.045912
"Dry","Grassland:All","Initial Conditions: Litter",57,57,0.045906
"Dry","Grassland:All","Initial Conditions: Litter",58,58,0.045928
"Dry","Grassland:All","Initial Conditions: Litter",59,59,0.045947
"Dry","Grassland:All","Initial Conditions: Litter",60,60,0.04595
"Dry","Grassland:All","Initial Conditions: Litter",61,61,0.045979
"Dry","Grassland:All","Initial Conditions: Litter",62,62,0.04592
"Dry","Grassland:All","Initial Conditions: Litter",63,63,0.045925
"Dry","Grassland:All","Initial Conditions: Litter",64,64,0.045917
"Dry","Grassland:All","Initial Conditions: Litter",65,65,0.045942
"Dry","Grassland:All","Initial Conditions: Litter",66,66,0.045946
"Dry","Grassland:All","Initial Conditions: Litter",67,67,0.045915
"Dry","Grassland:All","Initial Conditions: Litter",68,68,0.045925
"Dry","Grassland:All","Initial Conditions: Litter",69,69,0.045975
"Dry","Grassland:All","Initial Conditions: Litter",70,70,0.045966
"Dry","Grassland:All","Initial Conditions: Litter",71,71,0.045949
"Dry","Grassland:All","Initial Conditions: Litter",72,72,0.045992
"Dry","Grassland:All","Initial Conditions: Litter",73,73,0.045955
"Dry","Grassland:All","Initial Conditions: Litter",74,74,0.045977
"Dry","Grassland:All","Initial Conditions: Litter",75,75,0.045985
"Dry","Grassland:All","Initial Conditions: Litter",76,76,0.04594
"Dry","Grassland:All","Initial Conditions: Litter",77,77,0.04596
"Dry","Grassland:All","Initial Conditions: Litter",78,78,0.045981
"Dry","Grassland:All","Initial Conditions: Litter",79,79,0.045973
"Dry","Grassland:All","Initial Conditions: Litter",80,80,0.045998
"Dry","Grassland:All","Initial Conditions: Litter",81,81,0.045978
"Dry","Grassland:All","Initial Conditions: Litter",82,82,0.046005
"Dry","Grassland:All","Initial Conditions: Litter",83,83,0.04595
"Dry","Grassland:All","Initial Conditions: Litter",84,84,0.045977
"Dry","Grassland:All","Initial Conditions: Litter",85,85,0.04596
"Dry","Grassland:All","Initial Conditions: Litter",86,86,0.04597
"Dry","Grassland:All","Initial Conditions: Litter",87,87,0.046007
"Dry","Grassland:All","Initial Conditions: Litter",88,88,0.045983
"Dry","Grassland:All","Initial Conditions: Litter",89,89,0.046003
"Dry","Grassland:All","Initial Conditions: Litter",90,90,0.046011
"Dry","Grassland:All","Initial Conditions: Litter",91,91,0.046019
"Dry","Grassland:All","Initial Conditions: Litter",92,92,0.046027
"Dry","Grassland:All","Initial Conditions: Litter",93,93,0.046023
