"FromStratumID","FromStateClassID","Age","Flux","Value"
"Mesic","WoodyCrop:All",93,"down2lit",0.116592
"Mesic","WoodyCrop:All",94,"down2lit",0.115596
"Mesic","WoodyCrop:All",95,"down2lit",0.113181
"Mesic","WoodyCrop:All",96,"down2lit",0.111201
"Mesic","WoodyCrop:All",97,"down2lit",0.110767
"Mesic","WoodyCrop:All",98,"down2lit",0.108095
"Mesic","WoodyCrop:All",99,"down2lit",0.105314
"Mesic","WoodyCrop:All",100,"down2lit",0.104677
"Mesic","WoodyCrop:All",101,"down2lit",0.104094
"Mesic","WoodyCrop:All",102,"down2lit",0.104697
"Mesic","WoodyCrop:All",103,"down2lit",0.104775
"Mesic","WoodyCrop:All",104,"down2lit",0.105572
"Mesic","WoodyCrop:All",105,"down2lit",0.106865
"Mesic","WoodyCrop:All",106,"down2lit",0.10915
"Mesic","WoodyCrop:All",107,"down2lit",0.109161
"Mesic","WoodyCrop:All",108,"down2lit",0.113247
"Mesic","WoodyCrop:All",109,"down2lit",0.115854
"Mesic","WoodyCrop:All",110,"down2lit",0.116957
"Mesic","WoodyCrop:All",20,"lit2co2",0.111691
"Mesic","WoodyCrop:All",21,"lit2co2",0.10933
"Mesic","WoodyCrop:All",22,"lit2co2",0.110609
"Mesic","WoodyCrop:All",23,"lit2co2",0.111502
"Mesic","WoodyCrop:All",24,"lit2co2",0.111996
"Mesic","WoodyCrop:All",25,"lit2co2",0.113941
"Mesic","WoodyCrop:All",26,"lit2co2",0.115554
"Mesic","WoodyCrop:All",27,"lit2co2",0.117279
"Mesic","WoodyCrop:All",28,"lit2co2",0.117908
"Mesic","WoodyCrop:All",29,"lit2co2",0.119444
"Mesic","WoodyCrop:All",30,"lit2co2",0.119646
"Mesic","WoodyCrop:All",31,"lit2co2",0.120664
"Mesic","WoodyCrop:All",32,"lit2co2",0.123291
"Mesic","WoodyCrop:All",33,"lit2co2",0.125778
"Mesic","WoodyCrop:All",34,"lit2co2",0.123883
"Mesic","WoodyCrop:All",35,"lit2co2",0.124314
"Mesic","WoodyCrop:All",36,"lit2co2",0.12655
"Mesic","WoodyCrop:All",37,"lit2co2",0.125289
"Mesic","WoodyCrop:All",38,"lit2co2",0.125566
"Mesic","WoodyCrop:All",39,"lit2co2",0.125154
"Mesic","WoodyCrop:All",40,"lit2co2",0.126291
"Mesic","WoodyCrop:All",41,"lit2co2",0.129006
"Mesic","WoodyCrop:All",42,"lit2co2",0.131116
"Mesic","WoodyCrop:All",43,"lit2co2",0.130787
"Mesic","WoodyCrop:All",44,"lit2co2",0.136397
"Mesic","WoodyCrop:All",45,"lit2co2",0.13631
"Mesic","WoodyCrop:All",46,"lit2co2",0.137479
"Mesic","WoodyCrop:All",47,"lit2co2",0.140758
"Mesic","WoodyCrop:All",48,"lit2co2",0.143108
"Mesic","WoodyCrop:All",49,"lit2co2",0.142347
"Mesic","WoodyCrop:All",50,"lit2co2",0.142979
"Mesic","WoodyCrop:All",51,"lit2co2",0.143606
"Mesic","WoodyCrop:All",52,"lit2co2",0.145157
"Mesic","WoodyCrop:All",53,"lit2co2",0.142406
"Mesic","WoodyCrop:All",54,"lit2co2",0.143329
"Mesic","WoodyCrop:All",55,"lit2co2",0.143494
"Mesic","WoodyCrop:All",56,"lit2co2",0.143835
"Mesic","WoodyCrop:All",57,"lit2co2",0.144488
"Mesic","WoodyCrop:All",58,"lit2co2",0.145009
"Mesic","WoodyCrop:All",59,"lit2co2",0.145399
"Mesic","WoodyCrop:All",60,"lit2co2",0.144527
"Mesic","WoodyCrop:All",61,"lit2co2",0.145554
"Mesic","WoodyCrop:All",62,"lit2co2",0.144271
"Mesic","WoodyCrop:All",63,"lit2co2",0.143646
"Mesic","WoodyCrop:All",64,"lit2co2",0.14437
"Mesic","WoodyCrop:All",65,"lit2co2",0.145993
"Mesic","WoodyCrop:All",66,"lit2co2",0.143331
"Mesic","WoodyCrop:All",67,"lit2co2",0.142568
"Mesic","WoodyCrop:All",68,"lit2co2",0.143215
"Mesic","WoodyCrop:All",69,"lit2co2",0.140529
"Mesic","WoodyCrop:All",70,"lit2co2",0.14018
"Mesic","WoodyCrop:All",71,"lit2co2",0.138134
"Mesic","WoodyCrop:All",72,"lit2co2",0.138303
"Mesic","WoodyCrop:All",73,"lit2co2",0.139174
"Mesic","WoodyCrop:All",74,"lit2co2",0.140327
"Mesic","WoodyCrop:All",75,"lit2co2",0.139928
"Mesic","WoodyCrop:All",76,"lit2co2",0.145096
"Mesic","WoodyCrop:All",77,"lit2co2",0.1432
"Mesic","WoodyCrop:All",78,"lit2co2",0.144149
"Mesic","WoodyCrop:All",79,"lit2co2",0.145814
"Mesic","WoodyCrop:All",80,"lit2co2",0.147333
"Mesic","WoodyCrop:All",81,"lit2co2",0.146141
"Mesic","WoodyCrop:All",82,"lit2co2",0.145603
"Mesic","WoodyCrop:All",83,"lit2co2",0.145061
"Mesic","WoodyCrop:All",84,"lit2co2",0.145971
"Mesic","WoodyCrop:All",85,"lit2co2",0.142889
"Mesic","WoodyCrop:All",86,"lit2co2",0.142788
"Mesic","WoodyCrop:All",87,"lit2co2",0.142319
"Mesic","WoodyCrop:All",88,"lit2co2",0.142398
"Mesic","WoodyCrop:All",89,"lit2co2",0.142915
"Mesic","WoodyCrop:All",90,"lit2co2",0.143672
"Mesic","WoodyCrop:All",91,"lit2co2",0.143324
"Mesic","WoodyCrop:All",92,"lit2co2",0.142344
"Mesic","WoodyCrop:All",93,"lit2co2",0.142811
"Mesic","WoodyCrop:All",94,"lit2co2",0.141519
"Mesic","WoodyCrop:All",95,"lit2co2",0.140485
"Mesic","WoodyCrop:All",96,"lit2co2",0.142021
"Mesic","WoodyCrop:All",97,"lit2co2",0.143233
"Mesic","WoodyCrop:All",98,"lit2co2",0.140236
"Mesic","WoodyCrop:All",99,"lit2co2",0.139003
"Mesic","WoodyCrop:All",100,"lit2co2",0.139167
"Mesic","WoodyCrop:All",101,"lit2co2",0.137218
"Mesic","WoodyCrop:All",102,"lit2co2",0.136372
"Mesic","WoodyCrop:All",103,"lit2co2",0.134652
"Mesic","WoodyCrop:All",104,"lit2co2",0.135186
"Mesic","WoodyCrop:All",105,"lit2co2",0.136485
"Mesic","WoodyCrop:All",106,"lit2co2",0.137298
"Mesic","WoodyCrop:All",107,"lit2co2",0.136639
"Mesic","WoodyCrop:All",108,"lit2co2",0.14156
"Mesic","WoodyCrop:All",109,"lit2co2",0.140534
"Mesic","WoodyCrop:All",110,"lit2co2",0.140545
"Mesic","WoodyCrop:All",20,"lit2soc",0.117152
"Mesic","WoodyCrop:All",21,"lit2soc",0.115416
"Mesic","WoodyCrop:All",22,"lit2soc",0.117338
"Mesic","WoodyCrop:All",23,"lit2soc",0.119106
"Mesic","WoodyCrop:All",24,"lit2soc",0.120222
"Mesic","WoodyCrop:All",25,"lit2soc",0.122996
"Mesic","WoodyCrop:All",26,"lit2soc",0.12539
"Mesic","WoodyCrop:All",27,"lit2soc",0.12808
"Mesic","WoodyCrop:All",28,"lit2soc",0.129481
"Mesic","WoodyCrop:All",29,"lit2soc",0.132045
"Mesic","WoodyCrop:All",30,"lit2soc",0.133153
"Mesic","WoodyCrop:All",31,"lit2soc",0.134797
"Mesic","WoodyCrop:All",32,"lit2soc",0.138098
"Mesic","WoodyCrop:All",33,"lit2soc",0.141354
"Mesic","WoodyCrop:All",34,"lit2soc",0.140147
"Mesic","WoodyCrop:All",35,"lit2soc",0.140999
"Mesic","WoodyCrop:All",36,"lit2soc",0.143874
"Mesic","WoodyCrop:All",37,"lit2soc",0.143314
"Mesic","WoodyCrop:All",38,"lit2soc",0.144294
"Mesic","WoodyCrop:All",39,"lit2soc",0.144647
"Mesic","WoodyCrop:All",40,"lit2soc",0.146423
"Mesic","WoodyCrop:All",41,"lit2soc",0.149962
"Mesic","WoodyCrop:All",42,"lit2soc",0.152952
"Mesic","WoodyCrop:All",43,"lit2soc",0.153425
"Mesic","WoodyCrop:All",44,"lit2soc",0.159992
"Mesic","WoodyCrop:All",45,"lit2soc",0.160929
"Mesic","WoodyCrop:All",46,"lit2soc",0.162965
"Mesic","WoodyCrop:All",47,"lit2soc",0.166874
"Mesic","WoodyCrop:All",48,"lit2soc",0.16997
"Mesic","WoodyCrop:All",49,"lit2soc",0.169539
"Mesic","WoodyCrop:All",50,"lit2soc",0.170681
"Mesic","WoodyCrop:All",51,"lit2soc",0.171355
"Mesic","WoodyCrop:All",52,"lit2soc",0.173353
"Mesic","WoodyCrop:All",53,"lit2soc",0.170625
"Mesic","WoodyCrop:All",54,"lit2soc",0.17166
"Mesic","WoodyCrop:All",55,"lit2soc",0.172099
"Mesic","WoodyCrop:All",56,"lit2soc",0.172425
"Mesic","WoodyCrop:All",57,"lit2soc",0.173146
"Mesic","WoodyCrop:All",58,"lit2soc",0.173592
"Mesic","WoodyCrop:All",59,"lit2soc",0.174162
"Mesic","WoodyCrop:All",60,"lit2soc",0.173151
"Mesic","WoodyCrop:All",61,"lit2soc",0.174376
"Mesic","WoodyCrop:All",62,"lit2soc",0.17308
"Mesic","WoodyCrop:All",63,"lit2soc",0.172127
"Mesic","WoodyCrop:All",64,"lit2soc",0.172391
"Mesic","WoodyCrop:All",65,"lit2soc",0.173897
"Mesic","WoodyCrop:All",66,"lit2soc",0.171049
"Mesic","WoodyCrop:All",67,"lit2soc",0.169735
"Mesic","WoodyCrop:All",68,"lit2soc",0.170061
"Mesic","WoodyCrop:All",69,"lit2soc",0.167119
"Mesic","WoodyCrop:All",70,"lit2soc",0.166756
"Mesic","WoodyCrop:All",71,"lit2soc",0.164604
"Mesic","WoodyCrop:All",72,"lit2soc",0.164717
"Mesic","WoodyCrop:All",73,"lit2soc",0.165681
"Mesic","WoodyCrop:All",74,"lit2soc",0.167015
"Mesic","WoodyCrop:All",75,"lit2soc",0.166873
"Mesic","WoodyCrop:All",76,"lit2soc",0.172515
"Mesic","WoodyCrop:All",77,"lit2soc",0.17108
"Mesic","WoodyCrop:All",78,"lit2soc",0.172591
"Mesic","WoodyCrop:All",79,"lit2soc",0.174294
"Mesic","WoodyCrop:All",80,"lit2soc",0.176082
"Mesic","WoodyCrop:All",81,"lit2soc",0.174929
"Mesic","WoodyCrop:All",82,"lit2soc",0.174396
"Mesic","WoodyCrop:All",83,"lit2soc",0.173472
"Mesic","WoodyCrop:All",84,"lit2soc",0.174413
"Mesic","WoodyCrop:All",85,"lit2soc",0.171163
"Mesic","WoodyCrop:All",86,"lit2soc",0.170763
"Mesic","WoodyCrop:All",87,"lit2soc",0.170226
"Mesic","WoodyCrop:All",88,"lit2soc",0.170115
"Mesic","WoodyCrop:All",89,"lit2soc",0.170541
"Mesic","WoodyCrop:All",90,"lit2soc",0.171149
"Mesic","WoodyCrop:All",91,"lit2soc",0.170729
"Mesic","WoodyCrop:All",92,"lit2soc",0.169491
"Mesic","WoodyCrop:All",93,"lit2soc",0.170061
"Mesic","WoodyCrop:All",94,"lit2soc",0.168719
"Mesic","WoodyCrop:All",95,"lit2soc",0.167208
"Mesic","WoodyCrop:All",96,"lit2soc",0.168441
"Mesic","WoodyCrop:All",97,"lit2soc",0.169389
"Mesic","WoodyCrop:All",98,"lit2soc",0.16613
"Mesic","WoodyCrop:All",99,"lit2soc",0.164274
"Mesic","WoodyCrop:All",100,"lit2soc",0.164148
"Mesic","WoodyCrop:All",101,"lit2soc",0.161991
"Mesic","WoodyCrop:All",102,"lit2soc",0.161013
"Mesic","WoodyCrop:All",103,"lit2soc",0.159261
"Mesic","WoodyCrop:All",104,"lit2soc",0.159814
"Mesic","WoodyCrop:All",105,"lit2soc",0.161262
"Mesic","WoodyCrop:All",106,"lit2soc",0.162319
"Mesic","WoodyCrop:All",107,"lit2soc",0.161842
"Mesic","WoodyCrop:All",108,"lit2soc",0.167358
"Mesic","WoodyCrop:All",109,"lit2soc",0.166915
"Mesic","WoodyCrop:All",110,"lit2soc",0.167298
"Mesic","WoodyCrop:All",20,"soc2co2",0.132196
"Mesic","WoodyCrop:All",21,"soc2co2",0.13102
"Mesic","WoodyCrop:All",22,"soc2co2",0.130386
"Mesic","WoodyCrop:All",23,"soc2co2",0.130518
"Mesic","WoodyCrop:All",24,"soc2co2",0.129356
"Mesic","WoodyCrop:All",25,"soc2co2",0.12932
"Mesic","WoodyCrop:All",26,"soc2co2",0.129741
"Mesic","WoodyCrop:All",27,"soc2co2",0.130373
"Mesic","WoodyCrop:All",28,"soc2co2",0.131509
"Mesic","WoodyCrop:All",29,"soc2co2",0.131846
"Mesic","WoodyCrop:All",30,"soc2co2",0.13256
"Mesic","WoodyCrop:All",31,"soc2co2",0.132784
"Mesic","WoodyCrop:All",32,"soc2co2",0.13351
"Mesic","WoodyCrop:All",33,"soc2co2",0.134905
"Mesic","WoodyCrop:All",34,"soc2co2",0.135897
"Mesic","WoodyCrop:All",35,"soc2co2",0.136131
"Mesic","WoodyCrop:All",36,"soc2co2",0.137621
"Mesic","WoodyCrop:All",37,"soc2co2",0.138611
"Mesic","WoodyCrop:All",38,"soc2co2",0.139312
"Mesic","WoodyCrop:All",39,"soc2co2",0.140138
"Mesic","WoodyCrop:All",40,"soc2co2",0.139944
"Mesic","WoodyCrop:All",41,"soc2co2",0.141071
"Mesic","WoodyCrop:All",42,"soc2co2",0.142166
"Mesic","WoodyCrop:All",43,"soc2co2",0.143318
"Mesic","WoodyCrop:All",44,"soc2co2",0.145202
"Mesic","WoodyCrop:All",45,"soc2co2",0.146481
"Mesic","WoodyCrop:All",46,"soc2co2",0.147628
"Mesic","WoodyCrop:All",47,"soc2co2",0.149156
"Mesic","WoodyCrop:All",48,"soc2co2",0.151522
"Mesic","WoodyCrop:All",49,"soc2co2",0.152136
"Mesic","WoodyCrop:All",50,"soc2co2",0.154183
"Mesic","WoodyCrop:All",51,"soc2co2",0.155092
"Mesic","WoodyCrop:All",52,"soc2co2",0.1575
"Mesic","WoodyCrop:All",53,"soc2co2",0.157938
"Mesic","WoodyCrop:All",54,"soc2co2",0.158801
"Mesic","WoodyCrop:All",55,"soc2co2",0.159793
"Mesic","WoodyCrop:All",56,"soc2co2",0.160154
"Mesic","WoodyCrop:All",57,"soc2co2",0.160664
"Mesic","WoodyCrop:All",58,"soc2co2",0.161169
"Mesic","WoodyCrop:All",59,"soc2co2",0.162342
"Mesic","WoodyCrop:All",60,"soc2co2",0.163209
"Mesic","WoodyCrop:All",61,"soc2co2",0.163669
"Mesic","WoodyCrop:All",62,"soc2co2",0.164506
"Mesic","WoodyCrop:All",63,"soc2co2",0.164246
"Mesic","WoodyCrop:All",64,"soc2co2",0.163338
"Mesic","WoodyCrop:All",65,"soc2co2",0.164088
"Mesic","WoodyCrop:All",66,"soc2co2",0.164705
"Mesic","WoodyCrop:All",67,"soc2co2",0.16438
"Mesic","WoodyCrop:All",68,"soc2co2",0.165051
"Mesic","WoodyCrop:All",69,"soc2co2",0.164721
"Mesic","WoodyCrop:All",70,"soc2co2",0.165136
"Mesic","WoodyCrop:All",71,"soc2co2",0.164731
"Mesic","WoodyCrop:All",72,"soc2co2",0.164104
"Mesic","WoodyCrop:All",73,"soc2co2",0.163888
"Mesic","WoodyCrop:All",74,"soc2co2",0.163337
"Mesic","WoodyCrop:All",75,"soc2co2",0.163369
"Mesic","WoodyCrop:All",76,"soc2co2",0.16473
"Mesic","WoodyCrop:All",77,"soc2co2",0.164619
"Mesic","WoodyCrop:All",78,"soc2co2",0.165795
"Mesic","WoodyCrop:All",79,"soc2co2",0.165882
"Mesic","WoodyCrop:All",80,"soc2co2",0.166636
"Mesic","WoodyCrop:All",81,"soc2co2",0.167132
"Mesic","WoodyCrop:All",82,"soc2co2",0.167968
"Mesic","WoodyCrop:All",83,"soc2co2",0.167927
"Mesic","WoodyCrop:All",84,"soc2co2",0.168738
"Mesic","WoodyCrop:All",85,"soc2co2",0.169204
"Mesic","WoodyCrop:All",86,"soc2co2",0.1688
"Mesic","WoodyCrop:All",87,"soc2co2",0.168594
"Mesic","WoodyCrop:All",88,"soc2co2",0.167987
"Mesic","WoodyCrop:All",89,"soc2co2",0.167842
"Mesic","WoodyCrop:All",90,"soc2co2",0.16846
"Mesic","WoodyCrop:All",91,"soc2co2",0.168262
"Mesic","WoodyCrop:All",92,"soc2co2",0.168377
"Mesic","WoodyCrop:All",93,"soc2co2",0.168514
"Mesic","WoodyCrop:All",94,"soc2co2",0.168416
"Mesic","WoodyCrop:All",95,"soc2co2",0.167461
"Mesic","WoodyCrop:All",96,"soc2co2",0.167157
"Mesic","WoodyCrop:All",97,"soc2co2",0.167069
"Mesic","WoodyCrop:All",98,"soc2co2",0.1671
"Mesic","WoodyCrop:All",99,"soc2co2",0.166153
"Mesic","WoodyCrop:All",100,"soc2co2",0.166446
"Mesic","WoodyCrop:All",101,"soc2co2",0.16602
"Mesic","WoodyCrop:All",102,"soc2co2",0.16535
"Mesic","WoodyCrop:All",103,"soc2co2",0.164487
"Mesic","WoodyCrop:All",104,"soc2co2",0.163681
"Mesic","WoodyCrop:All",105,"soc2co2",0.163708
"Mesic","WoodyCrop:All",106,"soc2co2",0.163243
"Mesic","WoodyCrop:All",107,"soc2co2",0.162338
"Mesic","WoodyCrop:All",108,"soc2co2",0.164119
"Mesic","WoodyCrop:All",109,"soc2co2",0.164489
"Mesic","WoodyCrop:All",110,"soc2co2",0.163955
"Mesic","WoodyCrop:All",20,"yrleach",0.001532
"Mesic","WoodyCrop:All",21,"yrleach",0.001525
"Mesic","WoodyCrop:All",22,"yrleach",0.001503
"Mesic","WoodyCrop:All",23,"yrleach",0.001496
"Mesic","WoodyCrop:All",24,"yrleach",0.001515
"Mesic","WoodyCrop:All",25,"yrleach",0.001502
"Mesic","WoodyCrop:All",26,"yrleach",0.001512
"Mesic","WoodyCrop:All",27,"yrleach",0.001569
"Mesic","WoodyCrop:All",28,"yrleach",0.001533
"Mesic","WoodyCrop:All",29,"yrleach",0.001542
"Mesic","WoodyCrop:All",30,"yrleach",0.001571
"Mesic","WoodyCrop:All",31,"yrleach",0.00157
"Mesic","WoodyCrop:All",32,"yrleach",0.001623
"Mesic","WoodyCrop:All",33,"yrleach",0.001656
"Mesic","WoodyCrop:All",34,"yrleach",0.001655
"Mesic","WoodyCrop:All",35,"yrleach",0.001665
"Mesic","WoodyCrop:All",36,"yrleach",0.001677
"Mesic","WoodyCrop:All",37,"yrleach",0.001695
"Mesic","WoodyCrop:All",38,"yrleach",0.001734
"Mesic","WoodyCrop:All",39,"yrleach",0.001727
"Mesic","WoodyCrop:All",40,"yrleach",0.001731
"Mesic","WoodyCrop:All",41,"yrleach",0.00172
"Mesic","WoodyCrop:All",42,"yrleach",0.001792
"Mesic","WoodyCrop:All",43,"yrleach",0.00182
"Mesic","WoodyCrop:All",44,"yrleach",0.001758
"Mesic","WoodyCrop:All",45,"yrleach",0.00186
"Mesic","WoodyCrop:All",46,"yrleach",0.001838
"Mesic","WoodyCrop:All",47,"yrleach",0.001897
"Mesic","WoodyCrop:All",48,"yrleach",0.001897
"Mesic","WoodyCrop:All",49,"yrleach",0.001904
"Mesic","WoodyCrop:All",50,"yrleach",0.001977
"Mesic","WoodyCrop:All",51,"yrleach",0.001994
"Mesic","WoodyCrop:All",52,"yrleach",0.001977
"Mesic","WoodyCrop:All",53,"yrleach",0.001968
"Mesic","WoodyCrop:All",54,"yrleach",0.001959
"Mesic","WoodyCrop:All",55,"yrleach",0.001948
"Mesic","WoodyCrop:All",56,"yrleach",0.001975
"Mesic","WoodyCrop:All",57,"yrleach",0.001898
"Mesic","WoodyCrop:All",58,"yrleach",0.001948
"Mesic","WoodyCrop:All",59,"yrleach",0.001974
"Mesic","WoodyCrop:All",60,"yrleach",0.001952
"Mesic","WoodyCrop:All",61,"yrleach",0.001955
"Mesic","WoodyCrop:All",62,"yrleach",0.00197
"Mesic","WoodyCrop:All",63,"yrleach",0.001928
"Mesic","WoodyCrop:All",64,"yrleach",0.001975
"Mesic","WoodyCrop:All",65,"yrleach",0.001997
"Mesic","WoodyCrop:All",66,"yrleach",0.001981
"Mesic","WoodyCrop:All",67,"yrleach",0.001951
"Mesic","WoodyCrop:All",68,"yrleach",0.001963
"Mesic","WoodyCrop:All",69,"yrleach",0.002005
"Mesic","WoodyCrop:All",70,"yrleach",0.001962
"Mesic","WoodyCrop:All",71,"yrleach",0.001945
"Mesic","WoodyCrop:All",72,"yrleach",0.001991
"Mesic","WoodyCrop:All",73,"yrleach",0.001929
"Mesic","WoodyCrop:All",74,"yrleach",0.001937
"Mesic","WoodyCrop:All",75,"yrleach",0.001969
"Mesic","WoodyCrop:All",76,"yrleach",0.001964
"Mesic","WoodyCrop:All",77,"yrleach",0.002015
"Mesic","WoodyCrop:All",78,"yrleach",0.00202
"Mesic","WoodyCrop:All",79,"yrleach",0.001999
"Mesic","WoodyCrop:All",80,"yrleach",0.002093
"Mesic","WoodyCrop:All",81,"yrleach",0.002023
"Mesic","WoodyCrop:All",82,"yrleach",0.002059
"Mesic","WoodyCrop:All",83,"yrleach",0.002051
"Mesic","WoodyCrop:All",84,"yrleach",0.00201
"Mesic","WoodyCrop:All",85,"yrleach",0.001978
"Mesic","WoodyCrop:All",86,"yrleach",0.001981
"Mesic","WoodyCrop:All",87,"yrleach",0.001982
"Mesic","WoodyCrop:All",88,"yrleach",0.001968
"Mesic","WoodyCrop:All",89,"yrleach",0.001943
"Mesic","WoodyCrop:All",90,"yrleach",0.001924
"Mesic","WoodyCrop:All",91,"yrleach",0.00195
"Mesic","WoodyCrop:All",92,"yrleach",0.00194
"Mesic","WoodyCrop:All",93,"yrleach",0.001987
"Mesic","WoodyCrop:All",94,"yrleach",0.001927
"Mesic","WoodyCrop:All",95,"yrleach",0.001934
"Mesic","WoodyCrop:All",96,"yrleach",0.001933
"Mesic","WoodyCrop:All",97,"yrleach",0.00193
"Mesic","WoodyCrop:All",98,"yrleach",0.001923
"Mesic","WoodyCrop:All",99,"yrleach",0.001936
"Mesic","WoodyCrop:All",100,"yrleach",0.001951
"Mesic","WoodyCrop:All",101,"yrleach",0.001989
"Mesic","WoodyCrop:All",102,"yrleach",0.001958
"Mesic","WoodyCrop:All",103,"yrleach",0.001951
"Mesic","WoodyCrop:All",104,"yrleach",0.00193
"Mesic","WoodyCrop:All",105,"yrleach",0.001906
"Mesic","WoodyCrop:All",106,"yrleach",0.001926
"Mesic","WoodyCrop:All",107,"yrleach",0.001972
"Mesic","WoodyCrop:All",108,"yrleach",0.00197
"Mesic","WoodyCrop:All",109,"yrleach",0.001968
"Mesic","WoodyCrop:All",110,"yrleach",0.001946
"Mesic","WoodyCrop:All",20,"cfruit",0.259695
"Mesic","WoodyCrop:All",21,"cfruit",0.25597
"Mesic","WoodyCrop:All",22,"cfruit",0.248862
"Mesic","WoodyCrop:All",23,"cfruit",0.243725
"Mesic","WoodyCrop:All",24,"cfruit",0.2499
"Mesic","WoodyCrop:All",25,"cfruit",0.249947
"Mesic","WoodyCrop:All",26,"cfruit",0.255332
"Mesic","WoodyCrop:All",27,"cfruit",0.251095
"Mesic","WoodyCrop:All",28,"cfruit",0.2444
"Mesic","WoodyCrop:All",29,"cfruit",0.246113
"Mesic","WoodyCrop:All",30,"cfruit",0.248273
"Mesic","WoodyCrop:All",31,"cfruit",0.252799
"Mesic","WoodyCrop:All",32,"cfruit",0.258226
"Mesic","WoodyCrop:All",33,"cfruit",0.256956
"Mesic","WoodyCrop:All",34,"cfruit",0.26144
"Mesic","WoodyCrop:All",35,"cfruit",0.265074
"Mesic","WoodyCrop:All",36,"cfruit",0.260008
"Mesic","WoodyCrop:All",37,"cfruit",0.253921
"Mesic","WoodyCrop:All",38,"cfruit",0.248658
"Mesic","WoodyCrop:All",39,"cfruit",0.240862
"Mesic","WoodyCrop:All",40,"cfruit",0.24196
"Mesic","WoodyCrop:All",41,"cfruit",0.238948
"Mesic","WoodyCrop:All",42,"cfruit",0.233536
"Mesic","WoodyCrop:All",43,"cfruit",0.236684
"Mesic","WoodyCrop:All",44,"cfruit",0.230493
"Mesic","WoodyCrop:All",45,"cfruit",0.226629
"Mesic","WoodyCrop:All",46,"cfruit",0.232042
"Mesic","WoodyCrop:All",47,"cfruit",0.240101
"Mesic","WoodyCrop:All",48,"cfruit",0.243046
"Mesic","WoodyCrop:All",49,"cfruit",0.242013
"Mesic","WoodyCrop:All",50,"cfruit",0.249107
"Mesic","WoodyCrop:All",51,"cfruit",0.252837
"Mesic","WoodyCrop:All",52,"cfruit",0.244094
"Mesic","WoodyCrop:All",53,"cfruit",0.243719
"Mesic","WoodyCrop:All",54,"cfruit",0.240327
"Mesic","WoodyCrop:All",55,"cfruit",0.237396
"Mesic","WoodyCrop:All",56,"cfruit",0.24385
"Mesic","WoodyCrop:All",57,"cfruit",0.247756
"Mesic","WoodyCrop:All",58,"cfruit",0.251852
"Mesic","WoodyCrop:All",59,"cfruit",0.24772
"Mesic","WoodyCrop:All",60,"cfruit",0.242552
"Mesic","WoodyCrop:All",61,"cfruit",0.242291
"Mesic","WoodyCrop:All",62,"cfruit",0.244607
"Mesic","WoodyCrop:All",63,"cfruit",0.251485
"Mesic","WoodyCrop:All",64,"cfruit",0.255237
"Mesic","WoodyCrop:All",65,"cfruit",0.255762
"Mesic","WoodyCrop:All",66,"cfruit",0.260246
"Mesic","WoodyCrop:All",67,"cfruit",0.266162
"Mesic","WoodyCrop:All",68,"cfruit",0.261551
"Mesic","WoodyCrop:All",69,"cfruit",0.258319
"Mesic","WoodyCrop:All",70,"cfruit",0.251892
"Mesic","WoodyCrop:All",71,"cfruit",0.244447
"Mesic","WoodyCrop:All",72,"cfruit",0.243391
"Mesic","WoodyCrop:All",73,"cfruit",0.239882
"Mesic","WoodyCrop:All",74,"cfruit",0.238165
"Mesic","WoodyCrop:All",75,"cfruit",0.242112
"Mesic","WoodyCrop:All",76,"cfruit",0.232126
"Mesic","WoodyCrop:All",77,"cfruit",0.229803
"Mesic","WoodyCrop:All",78,"cfruit",0.232656
"Mesic","WoodyCrop:All",79,"cfruit",0.243259
"Mesic","WoodyCrop:All",80,"cfruit",0.244422
"Mesic","WoodyCrop:All",81,"cfruit",0.243526
"Mesic","WoodyCrop:All",82,"cfruit",0.248369
"Mesic","WoodyCrop:All",83,"cfruit",0.255813
"Mesic","WoodyCrop:All",84,"cfruit",0.247787
"Mesic","WoodyCrop:All",85,"cfruit",0.244362
"Mesic","WoodyCrop:All",86,"cfruit",0.240755
"Mesic","WoodyCrop:All",87,"cfruit",0.237518
"Mesic","WoodyCrop:All",88,"cfruit",0.241999
"Mesic","WoodyCrop:All",89,"cfruit",0.247144
"Mesic","WoodyCrop:All",90,"cfruit",0.249432
"Mesic","WoodyCrop:All",91,"cfruit",0.248033
"Mesic","WoodyCrop:All",92,"cfruit",0.241625
"Mesic","WoodyCrop:All",93,"cfruit",0.243098
"Mesic","WoodyCrop:All",94,"cfruit",0.244515
"Mesic","WoodyCrop:All",95,"cfruit",0.249939
"Mesic","WoodyCrop:All",96,"cfruit",0.256539
"Mesic","WoodyCrop:All",97,"cfruit",0.25549
"Mesic","WoodyCrop:All",98,"cfruit",0.261152
"Mesic","WoodyCrop:All",99,"cfruit",0.262144
"Mesic","WoodyCrop:All",100,"cfruit",0.260607
"Mesic","WoodyCrop:All",101,"cfruit",0.255912
"Mesic","WoodyCrop:All",102,"cfruit",0.25042
"Mesic","WoodyCrop:All",103,"cfruit",0.244397
"Mesic","WoodyCrop:All",104,"cfruit",0.244698
"Mesic","WoodyCrop:All",105,"cfruit",0.23782
"Mesic","WoodyCrop:All",106,"cfruit",0.237297
"Mesic","WoodyCrop:All",107,"cfruit",0.238845
"Mesic","WoodyCrop:All",108,"cfruit",0.232717
"Mesic","WoodyCrop:All",109,"cfruit",0.228671
